i,j,value
45,89,7.11433e-09
45,90,1.86482e-09
45,91,4.49649e-10
45,92,1.00094e-10
45,93,2.06381e-11
45,94,3.95346e-12
45,95,7.05549e-13
45,96,1.17601e-13
45,97,1.83439e-14
45,98,2.63803e-15
45,99,0
46,0,0
46,1,0
46,2,0
46,3,0
46,4,0
46,5,0
46,6,0
46,7,0
46,8,0
46,9,0
46,10,0
46,11,0
46,12,0
46,13,0
46,14,0
46,15,3.92364e-44
46,16,9.69699e-43
46,17,2.29645e-41
46,18,5.19758e-40
46,19,1.12423e-38
46,20,2.32384e-37
46,21,4.59008e-36
46,22,8.66244e-35
46,23,1.56166e-33
46,24,2.68879e-32
46,25,4.42011e-31
46,26,6.9354e-30
46,27,1.03826e-28
46,28,1.48234e-27
46,29,2.01734e-26
46,30,2.61554e-25
46,31,3.22868e-24
46,32,3.79204e-23
46,33,4.23423e-22
46,34,4.49126e-21
46,35,4.5212e-20
46,36,4.31513e-19
46,37,3.90039e-18
46,38,3.33481e-17
46,39,2.69344e-16
46,40,2.05205e-15
46,41,1.47238e-14
46,42,9.93237e-14
46,43,6.28719e-13
46,44,3.72672e-12
46,45,2.06381e-11
46,46,1.06512e-10
46,47,5.10878e-10
46,48,2.27053e-09
46,49,9.31966e-09
46,50,3.52037e-08
46,51,1.21904e-07
46,52,3.85394e-07
46,53,1.10757e-06
46,54,2.88077e-06
46,55,6.75264e-06
46,56,1.42119e-05
46,57,2.67866e-05
46,58,4.51857e-05
46,59,6.83852e-05
46,60,9.34643e-05
46,61,0.000116664
46,62,0.000135063
46,63,0.000147638
46,64,0.000155097
46,65,0.000158969
46,66,0.000160742
46,67,0.000161464
46,68,0.000161725
46,69,0.000161805
46,70,0.000161805
46,71,0.000161725
46,72,0.000161464
46,73,0.000160742
46,74,0.000158969
46,75,0.000155097
46,76,0.000147638
46,77,0.000135063
46,78,0.000116664
46,79,9.34643e-05
46,80,6.83852e-05
46,81,4.51857e-05
46,82,2.67866e-05
46,83,1.42119e-05
46,84,6.75264e-06
46,85,2.88077e-06
46,86,1.10757e-06
46,87,3.85394e-07
46,88,1.21904e-07
46,89,3.52037e-08
46,90,9.31966e-09
46,91,2.27053e-09
46,92,5.10879e-10
46,93,1.06512e-10
46,94,2.06381e-11
46,95,3.72672e-12
46,96,6.28715e-13
46,97,9.92903e-14
46,98,1.44545e-14
46,99,0
47,0,0
47,1,0
47,2,0
47,3,0
47,4,0
47,5,0
47,6,0
47,7,0
47,8,0
47,9,0
47,10,0
47,11,0
47,12,0
47,13,0
47,14,1.12104e-44
47,15,3.06884e-43
47,16,7.47453e-42
47,17,1.7321e-40
47,18,3.83843e-39
47,19,8.13341e-38
47,20,1.64781e-36
47,21,3.19163e-35
47,22,5.90908e-34
47,23,1.04555e-32
47,24,1.76758e-31
47,25,2.85428e-30
47,26,4.40096e-29
47,27,6.4768e-28
47,28,9.09371e-27
47,29,1.2175e-25
47,30,1.55346e-24
47,31,1.88782e-23
47,32,2.18347e-22
47,33,2.40176e-21
47,34,2.51038e-20
47,35,2.49102e-19
47,36,2.34423e-18
47,37,2.08991e-17
47,38,1.76293e-16
47,39,1.40521e-15
47,40,1.05686e-14
47,41,7.48811e-14
47,42,4.98948e-13
47,43,3.1206e-12
47,44,1.82818e-11
47,45,1.00093e-10
47,46,5.10878e-10
47,47,2.4242e-09
47,48,1.06625e-08
47,49,4.33293e-08
47,50,1.62105e-07
47,51,5.56225e-07
47,52,1.74332e-06
47,53,4.96971e-06
47,54,1.28303e-05
47,55,2.98741e-05
47,56,6.25075e-05
47,57,0.00011724
47,58,0.000197014
47,59,0.000297356
47,60,0.000405737
47,61,0.00050608
47,62,0.000585853
47,63,0.000640586
47,64,0.000673219
47,65,0.000690263
47,66,0.000698123
47,67,0.000701348
47,68,0.000702526
47,69,0.000702888
47,70,0.000702888
47,71,0.000702526
47,72,0.000701348
47,73,0.000698123
47,74,0.000690263
47,75,0.000673219
47,76,0.000640586
47,77,0.000585853
47,78,0.00050608
47,79,0.000405737
47,80,0.000297356
47,81,0.000197014
47,82,0.00011724
47,83,6.25075e-05
47,84,2.98741e-05
47,85,1.28303e-05
47,86,4.96971e-06
47,87,1.74332e-06
47,88,5.56225e-07
47,89,1.62105e-07
47,90,4.33293e-08
47,91,1.06625e-08
47,92,2.4242e-09
47,93,5.10879e-10
47,94,1.00094e-10
47,95,1.82818e-11
47,96,3.12058e-12
47,97,4.98771e-13
47,98,7.34759e-14
47,99,0
48,0,0
48,1,0
48,2,0
48,3,0
48,4,0
48,5,0
48,6,0
48,7,0
48,8,0
48,9,0
48,10,0
48,11,0
48,12,0
48,13,1.4013e-45
48,14,8.68805e-44
48,15,2.21545e-42
48,16,5.25935e-41
48,17,1.19366e-39
48,18,2.59173e-38
48,19,5.38339e-37
48,20,1.06966e-35
48,21,2.03283e-34
48,22,3.69448e-33
48,23,6.41956e-32
48,24,1.06622e-30
48,25,1.69216e-29
48,26,2.5653e-28
48,27,3.71327e-27
48,28,5.12978e-26
48,29,6.7599e-25
48,30,8.4924e-24
48,31,1.01647e-22
48,32,1.15831e-21
48,33,1.2557e-20
48,34,1.29392e-19
48,35,1.26616e-18
48,36,1.1754e-17
48,37,1.03398e-16
48,38,8.60877e-16
48,39,6.77478e-15
48,40,5.03203e-14
48,41,3.52205e-13
48,42,2.31899e-12
48,43,1.4336e-11
48,44,8.30388e-11
48,45,4.49649e-10
48,46,2.27053e-09
48,47,1.06625e-08
48,48,4.64287e-08
48,49,1.86854e-07
48,50,6.92606e-07
48,51,2.35559e-06
48,52,7.32152e-06
48,53,2.07095e-05
48,54,5.30838e-05
48,55,0.000122805
48,56,0.000255512
48,57,0.000476994
48,58,0.000798614
48,59,0.00120221
48,60,0.0016378
48,61,0.0020414
48,62,0.00236302
48,63,0.0025845
48,64,0.00271721
48,65,0.00278693
48,66,0.0028193
48,67,0.00283268
48,68,0.00283761
48,69,0.00283914
48,70,0.00283914
48,71,0.00283761
48,72,0.00283268
48,73,0.0028193
48,74,0.00278693
48,75,0.00271721
48,76,0.0025845
48,77,0.00236302
48,78,0.0020414
48,79,0.0016378
48,80,0.00120221
48,81,0.000798614
48,82,0.000476994
48,83,0.000255512
48,84,0.000122805
48,85,5.30838e-05
48,86,2.07095e-05
48,87,7.32152e-06
48,88,2.35559e-06
48,89,6.92606e-07
48,90,1.86854e-07
48,91,4.64287e-08
48,92,1.06625e-08
48,93,2.27053e-09
48,94,4.49649e-10
48,95,8.30388e-11
48,96,1.43359e-11
48,97,2.31813e-12
48,98,3.4543e-13
48,99,0
49,0,0
49,1,0
49,2,0
49,3,0
49,4,0
49,5,0
49,6,0
49,7,0
49,8,0
49,9,0
49,10,0
49,11,0
49,12,0
49,13,2.24208e-44
49,14,5.96953e-43
49,15,1.44866e-41
49,16,3.36599e-40
49,17,7.48612e-39
49,18,1.59364e-37
49,19,3.24706e-36
49,20,6.33156e-35
49,21,1.18139e-33
49,22,2.10888e-32
49,23,3.60073e-31
49,24,5.87882e-30
49,25,9.17511e-29
49,26,1.36834e-27
49,27,1.94919e-26
49,28,2.65087e-25
49,29,3.44009e-24
49,30,4.25739e-23
49,31,5.02144e-22
49,32,5.64047e-21
49,33,6.0293e-20
49,34,6.12788e-19
49,35,5.91613e-18
49,36,5.42009e-17
49,37,4.70684e-16
49,38,3.86969e-15
49,39,3.00794e-14
49,40,2.20738e-13
49,41,1.52689e-12
49,42,9.93831e-12
49,43,6.07527e-11
49,44,3.48071e-10
49,45,1.86482e-09
49,46,9.31966e-09
49,47,4.33293e-08
49,48,1.86854e-07
49,49,7.45022e-07
49,50,2.737e-06
49,51,9.22987e-06
49,52,2.84584e-05
49,53,7.98961e-05
49,54,0.00020339
49,55,0.000467627
49,56,0.000967725
49,57,0.00179845
49,58,0.00300049
49,59,0.00450557
49,60,0.00612871
49,61,0.00763379
49,62,0.00883583
49,63,0.00966655
49,64,0.0101666
49,65,0.0104309
49,66,0.0105544
49,67,0.0106058
49,68,0.0106249
49,69,0.0106308
49,70,0.0106308
49,71,0.0106249
49,72,0.0106058
49,73,0.0105544
49,74,0.0104309
49,75,0.0101666
49,76,0.00966655
49,77,0.00883583
49,78,0.00763379
49,79,0.00612871
49,80,0.00450557
49,81,0.00300049
49,82,0.00179845
49,83,0.000967725
49,84,0.000467627
49,85,0.00020339
49,86,7.98961e-05
49,87,2.84584e-05
49,88,9.22987e-06
49,89,2.737e-06
49,90,7.45022e-07
49,91,1.86854e-07
49,92,4.33293e-08
49,93,9.31966e-09
49,94,1.86482e-09
49,95,3.48071e-10
49,96,6.07522e-11
49,97,9.93444e-12
49,98,1.49681e-12
49,99,0
50,0,0
50,1,0
50,2,0
50,3,0
50,4,0
50,5,0
50,6,0
50,7,0
50,8,0
50,9,0
50,10,0
50,11,0
50,12,4.2039e-45
50,13,1.45735e-43
50,14,3.60134e-42
50,15,8.56263e-41
50,16,1.95012e-39
50,17,4.25333e-38
50,18,8.88372e-37
50,19,1.77675e-35
50,20,3.40227e-34
50,21,6.23675e-33
50,22,1.09422e-31
50,23,1.83697e-30
50,24,2.95004e-29
50,25,4.53038e-28
50,26,6.65057e-27
50,27,9.32851e-26
50,28,1.24965e-24
50,29,1.5979e-23
50,30,1.94915e-22
50,31,2.26665e-21
50,32,2.51108e-20
50,33,2.64807e-19
50,34,2.65592e-18
50,35,2.5311e-17
50,36,2.28963e-16
50,37,1.9638e-15
50,38,1.59504e-14
50,39,1.22521e-13
50,40,8.88748e-13
50,41,6.07841e-12
50,42,3.91283e-11
50,43,2.36625e-10
50,44,1.34153e-09
50,45,7.11433e-09
50,46,3.52037e-08
50,47,1.62105e-07
50,48,6.92606e-07
50,49,2.737e-06
50,50,9.9693e-06
50,51,3.33466e-05
50,52,0.000102031
50,53,0.000284406
50,54,0.000719268
50,55,0.00164398
50,56,0.00338466
50,57,0.00626324
50,58,0.0104144
50,59,0.0156011
50,60,0.0211907
50,61,0.0263774
50,62,0.0305286
50,63,0.0334072
50,64,0.0351478
50,65,0.0360725
50,66,0.0365074
50,67,0.0366896
50,68,0.0367578
50,69,0.0367791
50,70,0.0367791
50,71,0.0367578
50,72,0.0366896
50,73,0.0365074
50,74,0.0360725
50,75,0.0351478
50,76,0.0334072
50,77,0.0305286
50,78,0.0263774
50,79,0.0211907
50,80,0.0156011
50,81,0.0104144
50,82,0.00626324
50,83,0.00338466
50,84,0.00164398
50,85,0.000719268
50,86,0.000284406
50,87,0.000102031
50,88,3.33466e-05
50,89,9.9693e-06
50,90,2.737e-06
50,91,6.92606e-07
50,92,1.62105e-07
50,93,3.52037e-08
50,94,7.11433e-09
50,95,1.34153e-09
50,96,2.36623e-10
50,97,3.91124e-11
50,98,5.95589e-12
50,99,0
51,0,0
51,1,0
51,2,0
51,3,0
51,4,0
51,5,0
51,6,0
51,7,0
51,8,0
51,9,0
51,10,0
51,11,0
51,12,3.08286e-44
51,13,8.02944e-43
51,14,1.95299e-41
51,15,4.55432e-40
51,16,1.01747e-38
51,17,2.17794e-37
51,18,4.46649e-36
51,19,8.77495e-35
51,20,1.65129e-33
51,21,2.97593e-32
51,22,5.13516e-31
51,23,8.48209e-30
51,24,1.34073e-28
51,25,2.02728e-27
51,26,2.93128e-26
51,27,4.05113e-25
51,28,5.34882e-24
51,29,6.74321e-23
51,30,8.11224e-22
51,31,9.30663e-21
51,32,1.01744e-19
51,33,1.0591e-18
51,34,1.04884e-17
51,35,9.87216e-17
51,36,8.82254e-16
51,37,7.47767e-15
51,38,6.0034e-14
51,39,4.55939e-13
51,40,3.27085e-12
51,41,2.21295e-11
51,42,1.40957e-10
51,43,8.43693e-10
51,44,4.73557e-09
51,45,2.48698e-08
51,46,1.21904e-07
51,47,5.56225e-07
51,48,2.35559e-06
51,49,9.22987e-06
51,50,3.33466e-05
51,51,0.000110683
51,52,0.000336196
51,53,0.000930779
51,54,0.00233932
51,55,0.00531698
51,56,0.0108935
51,57,0.0200765
51,58,0.0332771
51,59,0.0497377
51,60,0.0674646
51,61,0.0839252
51,62,0.0971258
51,63,0.106309
51,64,0.111885
51,65,0.114863
51,66,0.116271
51,67,0.116866
51,68,0.117089
51,69,0.11716
51,70,0.11716
51,71,0.117089
51,72,0.116866
51,73,0.116271
51,74,0.114863
51,75,0.111885
51,76,0.106309
51,77,0.0971258
51,78,0.0839252
51,79,0.0674646
51,80,0.0497377
51,81,0.0332771
51,82,0.0200765
51,83,0.0108935
51,84,0.00531698
51,85,0.00233932
51,86,0.000930779
51,87,0.000336196
51,88,0.000110683
51,89,3.33466e-05
51,90,9.22987e-06
51,91,2.35559e-06
51,92,5.56225e-07
51,93,1.21904e-07
51,94,2.48698e-08
51,95,4.73557e-09
51,96,8.43686e-10
51,97,1.40897e-10
51,98,2.16736e-11
51,99,0
52,0,0
52,1,0
52,2,0
52,3,0
52,4,0
52,5,0
52,6,0
52,7,0
52,8,0
52,9,0
52,10,0
52,11,4.2039e-45
52,12,1.58347e-43
52,13,3.96708e-42
52,14,9.46899e-41
52,15,2.16664e-39
52,16,4.75224e-38
52,17,9.99157e-37
52,18,2.01354e-35
52,19,3.88894e-34
52,20,7.19747e-33
52,21,1.27622e-31
52,22,2.16753e-30
52,23,3.52522e-29
52,24,5.48845e-28
52,25,8.17716e-27
52,26,1.16538e-25
52,27,1.58801e-24
52,28,2.06794e-23
52,29,2.57208e-22
52,30,3.0537e-21
52,31,3.45837e-20
52,32,3.7334e-19
52,33,3.83862e-18
52,34,3.75583e-17
52,35,3.49366e-16
52,36,3.08639e-15
52,37,2.58658e-14
52,38,2.05385e-13
52,39,1.54313e-12
52,40,1.09545e-11
52,41,7.33576e-11
52,42,4.62609e-10
52,43,2.74207e-09
52,44,1.52457e-08
52,45,7.93309e-08
52,46,3.85394e-07
52,47,1.74332e-06
52,48,7.32152e-06
52,49,2.84584e-05
52,50,0.000102031
52,51,0.000336196
52,52,0.0010142
52,53,0.00278995
52,54,0.00697097
52,55,0.015761
52,56,0.032144
52,57,0.0590154
52,58,0.0975278
52,59,0.145462
52,60,0.19705
52,61,0.244984
52,62,0.283496
52,63,0.310368
52,64,0.326751
52,65,0.335541
52,66,0.339721
52,67,0.341496
52,68,0.342168
52,69,0.342381
52,70,0.342381
52,71,0.342168
52,72,0.341496
52,73,0.339721
52,74,0.335541
52,75,0.326751
52,76,0.310368
52,77,0.283496
52,78,0.244984
52,79,0.19705
52,80,0.145462
52,81,0.0975278
52,82,0.0590154
52,83,0.032144
52,84,0.015761
52,85,0.00697097
52,86,0.00278995
52,87,0.0010142
52,88,0.000336196
52,89,0.000102031
52,90,2.84584e-05
52,91,7.32152e-06
52,92,1.74332e-06
52,93,3.85394e-07
52,94,7.93309e-08
52,95,1.52457e-08
52,96,2.74204e-09
52,97,4.62403e-10
52,98,7.18144e-11
52,99,0
53,0,0
53,1,0
53,2,0
53,3,0
53,4,0
53,5,0
53,6,0
53,7,0
53,8,0
53,9,0
53,10,0
53,11,2.66247e-44
53,12,7.10458e-43
53,13,1.73831e-41
53,14,4.07384e-40
53,15,9.15577e-39
53,16,1.97344e-37
53,17,4.07917e-36
53,18,8.08529e-35
53,19,1.53653e-33
53,20,2.79923e-32
53,21,4.88763e-31
53,22,8.17741e-30
53,23,1.31059e-28
53,24,2.01147e-27
53,25,2.95524e-26
53,26,4.15457e-25
53,27,5.58619e-24
53,28,7.18024e-23
53,29,8.81762e-22
53,30,1.03392e-20
53,31,1.15677e-19
53,32,1.23399e-18
53,33,1.25411e-17
53,34,1.2132e-16
53,35,1.11605e-15
53,36,9.75309e-15
53,37,8.08747e-14
53,38,6.35566e-13
53,39,4.72719e-12
53,40,3.32283e-11
53,41,2.20386e-10
53,42,1.37683e-09
53,43,8.08684e-09
53,44,4.45645e-08
53,45,2.299e-07
53,46,1.10757e-06
53,47,4.96971e-06
53,48,2.07095e-05
53,49,7.98961e-05
53,50,0.000284406
53,51,0.000930779
53,52,0.00278995
53,53,0.00762933
53,54,0.018959
53,55,0.0426563
53,56,0.0866273
53,57,0.158484
53,58,0.261185
53,59,0.38879
53,60,0.526042
53,61,0.653647
53,62,0.756348
53,63,0.828205
53,64,0.872176
53,65,0.895873
53,66,0.907202
53,67,0.912037
53,68,0.91388
53,69,0.914468
53,70,0.914468
53,71,0.91388
53,72,0.912037
53,73,0.907202
53,74,0.895873
53,75,0.872176
53,76,0.828205
53,77,0.756348
53,78,0.653647
53,79,0.526042
53,80,0.38879
53,81,0.261185
53,82,0.158484
53,83,0.0866273
53,84,0.0426563
53,85,0.018959
53,86,0.00762933
53,87,0.00278995
53,88,0.000930779
53,89,0.000284406
53,90,7.98961e-05
53,91,2.07095e-05
53,92,4.96971e-06
53,93,1.10757e-06
53,94,2.299e-07
53,95,4.45645e-08
53,96,8.08676e-09
53,97,1.37619e-09
53,98,2.15658e-10
53,99,0
54,0,0
54,1,0
54,2,0
54,3,0
54,4,0
54,5,0
54,6,0
54,7,0
54,8,0
54,9,0
54,10,2.8026e-45
54,11,1.10703e-43
54,12,2.79139e-42
54,13,6.69933e-41
54,14,1.54301e-39
54,15,3.40993e-38
54,16,7.23029e-37
54,17,1.47085e-35
54,18,2.87035e-34
54,19,5.37275e-33
54,20,9.6444e-32
54,21,1.65988e-30
54,22,2.73835e-29
54,23,4.32899e-28
54,24,6.55574e-27
54,25,9.50671e-26
54,26,1.31956e-24
54,27,1.75233e-23
54,28,2.22516e-22
54,29,2.70035e-21
54,30,3.12984e-20
54,31,3.46233e-19
54,32,3.65287e-18
54,33,3.67255e-17
54,34,3.51547e-16
54,35,3.20084e-15
54,36,2.7692e-14
54,37,2.27385e-13
54,38,1.76989e-12
54,39,1.30416e-11
54,40,9.08392e-11
54,41,5.97157e-10
54,42,3.6985e-09
54,43,2.1541e-08
54,44,1.17739e-07
54,45,6.02587e-07
54,46,2.88077e-06
54,47,1.28303e-05
54,48,5.30838e-05
54,49,0.00020339
54,50,0.000719267
54,51,0.00233932
54,52,0.00697097
54,53,0.018959
54,54,0.0468787
54,55,0.105004
54,56,0.212417
54,57,0.387364
54,58,0.636777
54,59,0.946181
54,60,1.2788
54,61,1.5882
54,62,1.83762
54,63,2.01256
54,64,2.11998
54,65,2.1781
54,66,2.20602
54,67,2.218
54,68,2.22259
54,69,2.22406
54,70,2.22406
54,71,2.22259
54,72,2.218
54,73,2.20602
54,74,2.1781
54,75,2.11998
54,76,2.01256
54,77,1.83762
54,78,1.5882
54,79,1.2788
54,80,0.946181
54,81,0.636777
54,82,0.387364
54,83,0.212417
54,84,0.105004
54,85,0.0468787
54,86,0.018959
54,87,0.00697097
54,88,0.00233932
54,89,0.000719268
54,90,0.00020339
54,91,5.30838e-05
54,92,1.28303e-05
54,93,2.88077e-06
54,94,6.02587e-07
54,95,1.17739e-07
54,96,2.15408e-08
54,97,3.69673e-09
54,98,5.84116e-10
54,99,0
55,0,0
55,1,0
55,2,0
55,3,0
55,4,0
55,5,0
55,6,0
55,7,0
55,8,0
55,9,0
55,10,1.4013e-44
55,11,3.86758e-43
55,12,9.52743e-42
55,13,2.24981e-40
55,14,5.09946e-39
55,15,1.10953e-37
55,16,2.31723e-36
55,17,4.64494e-35
55,18,8.93547e-34
55,19,1.64935e-32
55,20,2.92067e-31
55,21,4.96053e-30
55,22,8.07852e-29
55,23,1.26113e-27
55,24,1.88654e-26
55,25,2.7032e-25
55,26,3.70859e-24
55,27,4.86912e-23
55,28,6.11467e-22
55,29,7.34052e-21
55,30,8.41852e-20
55,31,9.21723e-19
55,32,9.62704e-18
55,33,9.58425e-17
55,34,9.08676e-16
55,35,8.19643e-15
55,36,7.02667e-14
55,37,5.71857e-13
55,38,4.41266e-12
55,39,3.22407e-11
55,40,2.22722e-10
55,41,1.45241e-09
55,42,8.92539e-09
55,43,5.15898e-08
55,44,2.79904e-07
55,45,1.42232e-06
55,46,6.75264e-06
55,47,2.98741e-05
55,48,0.000122805
55,49,0.000467627
55,50,0.00164398
55,51,0.00531697
55,52,0.015761
55,53,0.0426563
55,54,0.105004
55,55,0.234259
55,56,0.472255
55,57,0.858724
55,58,1.40845
55,59,2.08946
55,60,2.82121
55,61,3.50221
55,62,4.05195
55,63,4.43841
55,64,4.67641
55,65,4.80567
55,66,4.86801
55,67,4.89488
55,68,4.90523
55,69,4.90856
55,70,4.90856
55,71,4.90523
55,72,4.89488
55,73,4.86801
55,74,4.80567
55,75,4.67641
55,76,4.43841
55,77,4.05195
55,78,3.50221
55,79,2.82121
55,80,2.08946
55,81,1.40845
55,82,0.858724
55,83,0.472255
55,84,0.234259
55,85,0.105004
55,86,0.0426563
55,87,0.015761
55,88,0.00531698
55,89,0.00164398
55,90,0.000467627
55,91,0.000122805
55,92,2.98741e-05
55,93,6.75264e-06
55,94,1.42232e-06
55,95,2.79904e-07
55,96,5.15892e-08
55,97,8.92097e-09
55,98,1.42017e-09
55,99,0
56,0,0
56,1,0
56,2,0
56,3,0
56,4,0
56,5,0
56,6,0
56,7,0
56,8,0
56,9,1.4013e-45
56,10,4.48416e-44
56,11,1.15467e-42
56,12,2.80204e-41
56,13,6.51857e-40
56,14,1.4563e-38
56,15,3.12441e-37
56,16,6.4369e-36
56,17,1.2733e-34
56,18,2.41809e-33
56,19,4.40783e-32
56,20,7.71081e-31
56,21,1.29418e-29
56,22,2.08345e-28
56,23,3.21611e-27
56,24,4.75862e-26
56,25,6.74625e-25
56,26,9.15971e-24
56,27,1.19049e-22
56,28,1.48036e-21
56,29,1.76013e-20
56,30,1.99979e-19
56,31,2.1696e-18
56,32,2.24597e-17
56,33,2.21665e-16
56,34,2.08387e-15
56,35,1.86424e-14
56,36,1.58538e-13
56,37,1.28016e-12
56,38,9.80298e-12
56,39,7.10933e-11
56,40,4.87574e-10
56,41,3.1572e-09
56,42,1.92691e-08
56,43,1.10638e-07
56,44,5.96406e-07
56,45,3.01167e-06
56,46,1.42119e-05
56,47,6.25075e-05
56,48,0.000255512
56,49,0.000967725
56,50,0.00338466
56,51,0.0108935
56,52,0.032144
56,53,0.0866273
56,54,0.212417
56,55,0.472255
56,56,0.949183
56,57,1.72164
56,58,2.81828
56,59,4.17514
56,60,5.63251
56,61,6.98938
56,62,8.08602
56,63,8.85847
56,64,9.3354
56,65,9.59524
56,66,9.72101
56,67,9.77545
56,68,9.79651
56,69,9.8033
56,70,9.8033
56,71,9.79651
56,72,9.77545
56,73,9.72101
56,74,9.59524
56,75,9.3354
56,76,8.85847
56,77,8.08602
56,78,6.98938
56,79,5.63251
56,80,4.17514
56,81,2.81828
56,82,1.72164
56,83,0.949183
56,84,0.472255
56,85,0.212417
56,86,0.0866273
56,87,0.032144
56,88,0.0108935
56,89,0.00338466
56,90,0.000967725
56,91,0.000255512
56,92,6.25075e-05
56,93,1.42119e-05
56,94,3.01167e-06
56,95,5.96406e-07
56,96,1.10637e-07
56,97,1.92593e-08
56,98,3.0861e-09
56,99,0
57,0,0
57,1,0
57,2,0
57,3,0
57,4,0
57,5,0
57,6,0
57,7,0
57,8,0
57,9,4.2039e-45
57,10,1.17709e-43
57,11,2.93852e-42
57,12,7.02331e-41
57,13,1.61289e-39
57,14,3.55848e-38
57,15,7.54239e-37
57,16,1.53569e-35
57,17,3.00326e-34
57,18,5.64047e-33
57,19,1.01716e-31
57,20,1.76084e-30
57,21,2.92547e-29
57,22,4.66328e-28
57,23,7.1296e-27
57,24,1.0451e-25
57,25,1.46821e-24
57,26,1.9759e-23
57,27,2.54608e-22
57,28,3.13957e-21
57,29,3.70258e-20
57,30,4.17342e-19
57,31,4.49292e-18
57,32,4.61614e-17
57,33,4.52257e-16
57,34,4.22137e-15
57,35,3.75025e-14
57,36,3.1677e-13
57,37,2.54102e-12
57,38,1.93335e-11
57,39,1.39336e-10
57,40,9.49795e-10
57,41,6.11393e-09
57,42,3.71007e-08
57,43,2.11836e-07
57,44,1.13576e-06
57,45,5.70525e-06
57,46,2.67866e-05
57,47,0.00011724
57,48,0.000476994
57,49,0.00179845
57,50,0.00626324
57,51,0.0200765
57,52,0.0590154
57,53,0.158484
57,54,0.387364
57,55,0.858724
57,56,1.72164
57,57,3.11625
57,58,5.09296
57,59,7.53628
57,60,10.1597
57,61,12.603
57,62,14.5797
57,63,15.9743
57,64,16.8372
57,65,17.3086
57,66,17.5375
57,67,17.6368
57,68,17.6754
57,69,17.6879
57,70,17.6879
57,71,17.6754
57,72,17.6368
57,73,17.5375
57,74,17.3086
57,75,16.8372
57,76,15.9743
57,77,14.5797
57,78,12.603
57,79,10.1597
57,80,7.53628
57,81,5.09296
57,82,3.11625
57,83,1.72164
57,84,0.858724
57,85,0.387364
57,86,0.158484
57,87,0.0590154
57,88,0.0200765
57,89,0.00626324
57,90,0.00179845
57,91,0.000476994
57,92,0.00011724
57,93,2.67866e-05
57,94,5.70525e-06
57,95,1.13576e-06
57,96,2.11834e-07
57,97,3.70814e-08
57,98,5.97459e-09
57,99,0
58,0,0
58,1,0
58,2,0
58,3,0
58,4,0
58,5,0
58,6,0
58,7,0
58,8,0
58,9,8.40779e-45
58,10,2.53635e-43
58,11,6.28482e-42
58,12,1.48625e-40
58,13,3.37756e-39
58,14,7.37681e-38
58,15,1.54832e-36
58,16,3.12274e-35
58,17,6.05114e-34
58,18,1.1264e-32
58,19,2.0138e-31
58,20,3.45709e-30
58,21,5.69715e-29
58,22,9.01006e-28
58,23,1.36702e-26
58,24,1.989e-25
58,25,2.77413e-24
58,26,3.70725e-23
58,27,4.74451e-22
58,28,5.81173e-21
58,29,6.80978e-20
58,30,7.62765e-19
58,31,8.16151e-18
58,32,8.33559e-17
58,33,8.11944e-16
58,34,7.53608e-15
58,35,6.65838e-14
58,36,5.59414e-13
58,37,4.46416e-12
58,38,3.37944e-11
58,39,2.4236e-10
58,40,1.64419e-09
58,41,1.05347e-08
58,42,6.36391e-08
58,43,3.61775e-07
58,44,1.93144e-06
58,45,9.66237e-06
58,46,4.51857e-05
58,47,0.000197014
58,48,0.000798614
58,49,0.00300049
58,50,0.0104144
58,51,0.0332771
58,52,0.0975278
58,53,0.261185
58,54,0.636777
58,55,1.40845
58,56,2.81828
58,57,5.09296
58,58,8.31303
58,59,12.2901
58,60,16.5592
58,61,20.5362
58,62,23.7563
58,63,26.031
58,64,27.4408
58,65,28.2125
58,66,28.588
58,67,28.7515
58,68,28.8152
58,69,28.8358
58,70,28.8358
58,71,28.8152
58,72,28.7515
58,73,28.588
58,74,28.2125
58,75,27.4408
58,76,26.031
58,77,23.7563
58,78,20.5362
58,79,16.5592
58,80,12.2901
58,81,8.31303
58,82,5.09296
58,83,2.81828
58,84,1.40845
58,85,0.636777
58,86,0.261185
58,87,0.0975278
58,88,0.0332771
58,89,0.0104144
58,90,0.00300049
58,91,0.000798614
58,92,0.000197014
58,93,4.51857e-05
58,94,9.66237e-06
58,95,1.93143e-06
58,96,3.61771e-07
58,97,6.36053e-08
58,98,1.02924e-08
58,99,0
59,0,0
59,1,0
59,2,0
59,3,0
59,4,0
59,5,0
59,6,0
59,7,0
59,8,0
59,9,1.68156e-44
59,10,4.59626e-43
59,11,1.1258e-41
59,12,2.64157e-40
59,13,5.95844e-39
59,14,1.29202e-37
59,15,2.69298e-36
59,16,5.39485e-35
59,17,1.03859e-33
59,18,1.92112e-32
59,19,3.41366e-31
59,20,5.82551e-30
59,21,9.5451e-29
59,22,1.50115e-27
59,23,2.26525e-26
59,24,3.27861e-25
59,25,4.54946e-24
59,26,6.04958e-23
59,27,7.70488e-22
59,28,9.39375e-21
59,29,1.09568e-19
59,30,1.22183e-18
59,31,1.3017e-17
59,32,1.32388e-16
59,33,1.28427e-15
59,34,1.18726e-14
59,35,1.04491e-13
59,36,8.74589e-13
59,37,6.95364e-12
59,38,5.2452e-11
59,39,3.74857e-10
59,40,2.53445e-09
